key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
477	791	0	"(S) kelenkeH,kelnkeH *^<a href=ext Martyrdom of Saint Victor the General;1060;36;26;aFtreuwGp nneFStmnwn mn neFkelnkeH"">Ext</a>^* (B,F) kalankeH,kalankaH"""	1	elbow /$gk: [[agkwn]]$/	elbow /$gk: [[agkwn]]$/	agkwn	104a	1	2010-01-31	2014-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/477.html	"(S) ⲕⲉⲗⲉⲛⲕⲉϩ, ⲕⲉⲗⲛⲕⲉϩ {ext Martyrdom of Saint Victor the General; 1060; 36; 26; ⲁϥⲧⲣⲉⲩⲱϭⲡ ⲛⲛⲉϥϣⲧⲙⲛⲱⲛ ⲙⲛ ⲛⲉϥⲕⲉⲗⲛⲕⲉϩ; Ext}
(B, F) ⲕⲁⲗⲁⲛⲕⲉϩ, ⲕⲁⲗⲁⲛⲕⲁϩ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲉⲗⲉⲛⲕⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲛⲕⲉϩ</span> <span class=""nag-hammadi"">{ext Martyrdom of Saint Victor the General; 1060; 36; 26; ⲁϥⲧⲣⲉⲩⲱϭⲡ ⲛⲛⲉϥϣⲧⲙⲛⲱⲛ ⲙⲛ ⲛⲉϥⲕⲉⲗⲛⲕⲉϩ; Ext}</span></span>
<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F"">ⲕⲁⲗⲁⲛⲕⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling B F"">ⲕⲁⲗⲁⲛⲕⲁϩ</span></span>"	ⲕⲉⲗⲉⲛⲕⲉϩ, ⲕⲉⲗⲛⲕⲉϩ, ⲕⲁⲗⲁⲛⲕⲉϩ, ⲕⲁⲗⲁⲛⲕⲁϩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲕⲉⲗⲉⲛⲕⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲕⲉⲗⲛⲕⲉϩ</span> <span class=""type S"">(ⲡ)</span></span>
<span class=""word B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B F"">ⲕⲁⲗⲁⲛⲕⲉϩ</span><span class=""spelling-comma"">, </span><span class=""spelling B F"">ⲕⲁⲗⲁⲛⲕⲁϩ</span> <span class=""type B F"">(ⲡ)</span></span>"	noun male	αγκων	elbow [αγκων]	elbow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=104a	ⲕⲉⲗⲉⲛⲕⲉϩ, ⲕⲉⲗⲛⲕⲉϩ (ⲡ)					ⲕⲁⲗⲁⲛⲕⲉϩ, ⲕⲁⲗⲁⲛⲕⲁϩ (ⲡ)	ⲕⲁⲗⲁⲛⲕⲉϩ, ⲕⲁⲗⲁⲛⲕⲁϩ (ⲡ)				0
478	791	0	(B) kelounJF	3	jawbone	jawbone		104a	2	2010-01-31	2010-01-31	vagrant	vagrant	https://pishoyg.github.io/crum/478.html	(B) ⲕⲉⲗⲟⲩⲛϫϥ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲕⲉⲗⲟⲩⲛϫϥ</span></span>"	ⲕⲉⲗⲟⲩⲛϫϥ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲕⲉⲗⲟⲩⲛϫϥ</span> <span class=""type B"">(noun)</span></span>"	noun		jawbone	jawbone	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=104a						ⲕⲉⲗⲟⲩⲛϫϥ (noun)					0
479	791	0	(S,sA,B,F) Hamk.	0	bolt-smith, smith /$gk: [[xalkeus]]$/	bolt-smith, smith /$gk: [[xalkeus]]$/	xalkeus	104a	3	2010-01-31	2010-01-31	vagrant	vagrant	https://pishoyg.github.io/crum/479.html	(S, sA, B, F) ϩⲁⲙⲕ.	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">ϩⲁⲙⲕ.</span></span>"	ϩⲁⲙⲕ.	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">ϩⲁⲙⲕ.</span></span>"	-	χαλκευσ	bolt-smith, smith [χαλκευσ]	bolt-smith, smith	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=104a	ϩⲁⲙⲕ.				ϩⲁⲙⲕ.	ϩⲁⲙⲕ.	ϩⲁⲙⲕ.				0
483	795	0	(S) eire nk. (B) iri nx.	0	make a crown, circle /$gk: [[stefanoun]]$/	make a crown, circle /$gk: [[stefanoun]]$/	stefanoun	105a	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/483.html	"(S) ⲉⲓⲣⲉ ⲛⲕ.
(B) ⲓⲣⲓ ⲛⲭ."	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲉⲓⲣⲉ ⲛⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲓⲣⲓ ⲛⲭ.</span></span>"	ⲉⲓⲣⲉ ⲛⲕ., ⲓⲣⲓ ⲛⲭ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲉⲓⲣⲉ ⲛⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲓⲣⲓ ⲛⲭ.</span></span>"	-	στεφανουν	make a crown, circle [στεφανουν]	make a crown, circle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a	ⲉⲓⲣⲉ ⲛⲕ.					ⲓⲣⲓ ⲛⲭ.					0
484	795	0	(S,F) T k. (B) T x.	0	crown, set a crown (upon, c [eJn-, HiJn-]) /$gk: [[stefanoun]]$/	crown, set a crown (upon, c [eJn-, HiJn-]) /$gk: [[stefanoun]]$/	stefanoun	105a	2	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/484.html	"(S, F) ϯ ⲕ.
(B) ϯ ⲭ."	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F"">ϯ ⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϯ ⲭ.</span></span>"	ϯ ⲕ., ϯ ⲭ.	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F"">ϯ ⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϯ ⲭ.</span></span>"	-	στεφανουν	crown, set a crown <i>upon, c ⲉϫⲛ-, ϩⲓϫⲛ-</i> [στεφανουν]	crown, set a crown <i>upon, c ⲉϫⲛ-, ϩⲓϫⲛ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a	ϯ ⲕ.					ϯ ⲭ.	ϯ ⲕ.				0
485	795	0	(B) JinT x.	4	crowning (of bridal pair)	crowning (of bridal pair)		105a	3	2010-01-31	2010-01-31	vagrant	vagrant	https://pishoyg.github.io/crum/485.html	(B) ϫⲓⲛϯ ⲭ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲓⲛϯ ⲭ.</span></span>"	ϫⲓⲛϯ ⲭ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲓⲛϯ ⲭ.</span> <span class=""type B"">(ⲧ)</span></span>"	noun female		crowning <i>of bridal pair</i>	crowning <i>of bridal pair</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a						ϫⲓⲛϯ ⲭ. (ⲧ)					0
486	795	0	(S,O) Ji k. (B) Gi x.	0	receive, bear crown	receive, bear crown		105a	4	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/486.html	"(S, O) ϫⲓ ⲕ.
(B) ϭⲓ ⲭ."	"<span class=""word S O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S O"">ϫⲓ ⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ⲭ.</span></span>"	ϫⲓ ⲕ., ϭⲓ ⲭ.	"<span class=""word S O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S O"">ϫⲓ ⲕ.</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲓ ⲭ.</span></span>"	-		receive, bear crown	receive, bear crown	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a	ϫⲓ ⲕ.					ϭⲓ ⲭ.			ϫⲓ ⲕ.		0
487	795	0	(S) reFJro k.	0	victoriously crowned	victoriously crowned		105a	5	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/487.html	(S) ⲣⲉϥϫⲣⲟ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥϫⲣⲟ ⲕ.</span></span>"	ⲣⲉϥϫⲣⲟ ⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲣⲉϥϫⲣⲟ ⲕ.</span></span>"	-		victoriously crowned	victoriously crowned	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a	ⲣⲉϥϫⲣⲟ ⲕ.										0
488	795	0	(S) Faik.	0	crown bearer	crown bearer		105a	6	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/488.html	(S) ϥⲁⲓⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϥⲁⲓⲕ.</span></span>"	ϥⲁⲓⲕ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϥⲁⲓⲕ.</span></span>"	-		crown bearer	crown bearer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105a	ϥⲁⲓⲕ.										0
489	799	0	Jink.	1	robbing	robbing		105b	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/489.html	ϫⲓⲛⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓⲛⲕ.</span></span>"	ϫⲓⲛⲕ.	"<span class=""word""><span class=""spelling"">ϫⲓⲛⲕ.</span> <span class=""type"">(ⲡ)</span></span>"	noun male		robbing	robbing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105b	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	ϫⲓⲛⲕ. (ⲡ)	0
490	799	0	atk.	6	unstolen, inviolate	unstolen, inviolate		105b	2	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/490.html	ⲁⲧⲕ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲕ.</span></span>"	ⲁⲧⲕ.	"<span class=""word""><span class=""spelling"">ⲁⲧⲕ.</span> <span class=""type"">(adj.)</span></span>"	adjective		unstolen, inviolate	unstolen, inviolate	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105b	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	ⲁⲧⲕ. (adj.)	0
491	799	0	(S,B) kolps	4	theft	theft		105b	3	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/491.html	(S, B) ⲕⲟⲗⲡⲥ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲕⲟⲗⲡⲥ</span></span>"	ⲕⲟⲗⲡⲥ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲕⲟⲗⲡⲥ</span> <span class=""type S B"">(ⲧ)</span></span>"	noun female		theft	theft	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105b	ⲕⲟⲗⲡⲥ (ⲧ)					ⲕⲟⲗⲡⲥ (ⲧ)					0
492	800	0	T k. eJn-	0	 /$gk: [[kolafizein, kondulizein]]$/	 /$gk: [[kolafizein, kondulizein]]$/	kolafizein, kondulizein	105b	1	2010-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/492.html	ϯ ⲕ. ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ϯ ⲕ. ⲉϫⲛ-</span></span>"	ϯ ⲕ. ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ϯ ⲕ. ⲉϫⲛ-</span></span>"	-	κολαφιζειν, κονδυλιζειν	[κολαφιζειν, κονδυλιζειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=105b	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	ϯ ⲕ. ⲉϫⲛ-	0
5531	804	0		99	intr :	intr :		106b	1	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5531.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=106b											0
5532	804	5531	^^^ e-	0				106b	2	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5532.html	<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=106b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
5533	804	5531	^^^ e-	0	(of purpose)	(of purpose)		106b	3	2010-06-03	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/5533.html	<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> <span class=""type"">(c)</span></span>"	-		<i>of purpose</i>	<i>of purpose</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=106b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
4257	804	0		99	With following preposition:	With following preposition:		106b	4	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4257.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=106b											0
4258	804	4257	(B) ^^ eJen-	0	strike upon	strike upon		106b	5	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4258.html	(B) ― ⲉϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉϫⲉⲛ-</span></span>"	― ⲉϫⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉϫⲉⲛ-</span></span>"	-		strike upon	strike upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=106b						― ⲉϫⲉⲛ-					1
4259	804	4257	(S,B) ^^ n- *^dat^*	0	knock for (someone)	knock for (someone)		107a	6	2010-04-06	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4259.html	(S, B) ― ⲛ- {dat}	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛ- {dat}</span></span>"	― ⲛ- {dat}	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛ- {dat}</span></span>"	-		knock for <i>someone</i>	knock for <i>someone</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=107a	― ⲛ- {dat}					― ⲛ- {dat}					1
4260	804	4257	(B) ^^ Ken-	0	strike upon, in	strike upon, in		107a	7	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4260.html	(B) ― ϧⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϧⲉⲛ-</span></span>"	― ϧⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϧⲉⲛ-</span></span>"	-		strike upon, in	strike upon, in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=107a						― ϧⲉⲛ-					1
4261	804	4257	(B) ^^ Hiren-	0	knock upon, at	knock upon, at		107a	8	2010-04-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/4261.html	(B) ― ϩⲓⲣⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϩⲓⲣⲉⲛ-</span></span>"	― ϩⲓⲣⲉⲛ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϩⲓⲣⲉⲛ-</span></span>"	-		knock upon, at	knock upon, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=107a						― ϩⲓⲣⲉⲛ-					1
