key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
3369	477	0	(sA) Hak	0	fastening, latch	fastening, latch		662b	13	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3369.html	(sA) ϩⲁⲕ	(sA) ϩⲁⲕ	(sA) ϩⲁⲕ	(sA) ϩⲁⲕ	(sA) ϩⲁⲕ	-		fastening, latch	fastening, latch	fastening, latch	fastening, latch	fastening, latch	fastening, latch	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b	662	b									ϩⲁⲕ	ϩⲁⲕ											0
176	478	0	(A) blke	4	wrath /*?*/	wrath /*?*/		38a	1	2010-01-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/176.html	(A) ⲃⲗⲕⲉ	(A) ⲃⲗⲕⲉ	(A) ⲃⲗⲕⲉ	(A) ⲃⲗⲕⲉ	(A) ⲃⲗⲕⲉ (ⲧ)	noun female		wrath (?)	wrath (?)	wrath (?)	wrath (?)	wrath (?)	wrath (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=38a	38	a							ⲃⲗⲕⲉ (ⲧ)	ⲃⲗⲕⲉ													0
442	479	0	(S,A,B,F) ^^	1	double, return, repetition | [k. + sop]	double, return, repetition | [k. + sop]		99a	1	2010-01-30	2012-04-05	vagrant	vagrant	https://pishoyg.github.io/crum/442.html	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ―	(S, A, B, F) ― (ⲡ)	noun male		"double, return, repetition
ⲕ. + ⲥⲟⲡ"	"double, return, repetition
ⲕ. + ⲥⲟⲡ"	"double, return, repetition
ⲕ. + ⲥⲟⲡ"	"double, return, repetition
ⲕ. + ⲥⲟⲡ"	"double, return, repetition
ⲕ. + ⲥⲟⲡ"	"double, return, repetition
ⲕ. + ⲥⲟⲡ"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99a	99	a	― (ⲡ)	―					― (ⲡ)	―			― (ⲡ)	―	― (ⲡ)	―							0
443	479	0	(S) kbbe	3	fold, crease (in skin) /$gk: [[ptujis]]$/	fold, crease (in skin) /$gk: [[ptujis]]$/	ptujis	99a	2	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/443.html	(S) ⲕⲃⲃⲉ	(S) ⲕⲃⲃⲉ	(S) ⲕⲃⲃⲉ	(S) ⲕⲃⲃⲉ	(S) ⲕⲃⲃⲉ (noun)	noun	πτυξισ	fold, crease <i>in skin</i> [πτυξισ]	fold, crease in skin [πτυξισ]	fold, crease <i>in skin</i>	"fold, crease <i>in skin</i> <span style=""opacity:0.7"">[πτυξισ]</span>"	"fold, crease <i>in skin</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CF%84%CF%85%CE%BE%CE%B9%CF%83"">πτυξισ</a>]</span>"	fold, crease in skin	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99a	99	a	ⲕⲃⲃⲉ (noun)	ⲕⲃⲃⲉ																			0
444	479	0	(S) koobeF,kwbeF	1	doubling	doubling		99a	3	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/444.html	(S) ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ	(S) ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ	(S) ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ	(S) ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ	(S) ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ (ⲡ)	noun male		doubling	doubling	doubling	doubling	doubling	doubling	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99a	99	a	ⲕⲟⲟⲃⲉϥ, ⲕⲱⲃⲉϥ (ⲡ)	ⲕⲟⲟⲃⲉϥ																			0
6911	480	0		99	intr :	intr :		485b	1	2010-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/6911.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b																					0
6912	480	6911	^^^ e-	0	(dat commodi)	(dat commodi)		485b	2	2010-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/6912.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		<i>dat commodi</i>	dat commodi	<i>dat commodi</i>	<i>dat commodi</i>	<i>dat commodi</i>	dat commodi	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
6913	480	6911	^^^ eJn-	0	rejoice over, at	rejoice over, at		485b	3	2010-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/6913.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		rejoice over, at	rejoice over, at	rejoice over, at	rejoice over, at	rejoice over, at	rejoice over, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
6914	480	0		99	tr :	tr :		485b	4	2010-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/6914.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b																					0
6915	480	6914	^^^ eJn-	0				485b	5	2010-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/6915.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
2606	480	0	(S,A,sA,B,F) ^^	1	joy, gladness /$gk: [[eufrosunh, trufh, tercis]]$/	joy, gladness /$gk: [[eufrosunh, trufh, tercis]]$/	eufrosunh	485b	6	2010-03-02	2010-03-02	vagrant	vagrant	https://pishoyg.github.io/crum/2606.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ― (ⲡ)	noun male	ευφροσυνη	joy, gladness [ευφροσυνη, τρυφη, τερξισ]	joy, gladness [ευφροσυνη, τρυφη, τερξισ]	joy, gladness	"joy, gladness <span style=""opacity:0.7"">[ευφροσυνη, τρυφη, τερξισ]</span>"	"joy, gladness <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CF%86%CF%81%CE%BF%CF%83%CF%85%CE%BD%CE%B7"">ευφροσυνη</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CF%81%CF%85%CF%86%CE%B7"">τρυφη</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%B5%CF%81%CE%BE%CE%B9%CF%83"">τερξισ</a>]</span>"	joy, gladness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=485b	485	b	― (ⲡ)	―					― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―							0
2607	480	2606	(B) mai..ou.	0	pleasure-loving /$gk: [[trufhlos]]$/	pleasure-loving /$gk: [[trufhlos]]$/	trufhlos	486a	7	2010-03-02	2010-03-02	vagrant	vagrant	https://pishoyg.github.io/crum/2607.html	(B) ⲙⲁⲓⲟⲩ.	(B) ⲙⲁⲓⲟⲩ.	(B) ⲙⲁⲓⲟⲩ.	(B) ⲙⲁⲓⲟⲩ.	(B) ⲙⲁⲓⲟⲩ.	-	τρυφηλοσ	pleasure-loving [τρυφηλοσ]	pleasure-loving [τρυφηλοσ]	pleasure-loving	"pleasure-loving <span style=""opacity:0.7"">[τρυφηλοσ]</span>"	"pleasure-loving <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CF%81%CF%85%CF%86%CE%B7%CE%BB%CE%BF%CF%83"">τρυφηλοσ</a>]</span>"	pleasure-loving	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	486	a											ⲙⲁⲓⲟⲩ.	ⲙⲁⲓⲟⲩ.									1
2608	480	2606	(B) er ..ou.	0	make joy, rejoice /$gk: [[agaqunein]]$/	make joy, rejoice /$gk: [[agaqunein]]$/	agaqunein	486a	8	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2608.html	(B) ⲉⲣ ⲟⲩ.	(B) ⲉⲣ ⲟⲩ.	(B) ⲉⲣ ⲟⲩ.	(B) ⲉⲣ ⲟⲩ.	(B) ⲉⲣ ⲟⲩ.	-	αγαθυνειν	make joy, rejoice [αγαθυνειν]	make joy, rejoice [αγαθυνειν]	make joy, rejoice	"make joy, rejoice <span style=""opacity:0.7"">[αγαθυνειν]</span>"	"make joy, rejoice <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B3%CE%B1%CE%B8%CF%85%CE%BD%CE%B5%CE%B9%CE%BD"">αγαθυνειν</a>]</span>"	make joy, rejoice	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	486	a											ⲉⲣ ⲟⲩ.	ⲉⲣ ⲟⲩ.									1
2609	480	2606	T ..ou.	0	give joy	give joy		486a	9	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2609.html	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	-		give joy	give joy	give joy	give joy	give joy	give joy	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	486	a	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	ϯ ⲟⲩ.	1
2610	480	2606	(F) Ji ..ou.	0	take joy, rejoice	take joy, rejoice		486a	10	2010-03-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/2610.html	(F) ϫⲓ ⲟⲩ.	(F) ϫⲓ ⲟⲩ.	(F) ϫⲓ ⲟⲩ.	(F) ϫⲓ ⲟⲩ.	(F) ϫⲓ ⲟⲩ.	-		take joy, rejoice	take joy, rejoice	take joy, rejoice	take joy, rejoice	take joy, rejoice	take joy, rejoice	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=486a	486	a													ϫⲓ ⲟⲩ.	ϫⲓ ⲟⲩ.							1
