key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
1902	196	0	(S,A,sA,B,F) kesop	0	another time, again	another time, again		350b	10	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1902.html	(S, A, sA, B, F) ⲕⲉⲥⲟⲡ	(S, A, sA, B, F) ⲕⲉⲥⲟⲡ	(S, A, sA, B, F) ⲕⲉⲥⲟⲡ	(S, A, sA, B, F) ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	(S, A, sA, B, F) ⲕⲉⲥⲟⲡ	-		another time, again	another time, again	another time, again	another time, again	another time, again	another time, again	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ					ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ	ⲕⲉⲥⲟⲡ							0
1903	196	1902	(S,B) mpei..kes.,mpai..kes.	0	yet once more, again	yet once more, again		350b	11	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1903.html	(S, B) ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	(S, B) ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	(S, B) ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	(S, B) ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	(S, B) ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	-		yet once more, again	yet once more, again	yet once more, again	yet once more, again	yet once more, again	yet once more, again	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	ⲙⲡⲉⲓⲕⲉⲥ.									ⲙⲡⲉⲓⲕⲉⲥ., ⲙⲡⲁⲓⲕⲉⲥ.	ⲙⲡⲉⲓⲕⲉⲥ.									1
1904	196	0	(S,B) mhhSe ns.,mhhS ns.	0	multitude of times, often /$gk: [[pollakis]]$/	multitude of times, often /$gk: [[pollakis]]$/	pollakis	350b	12	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1904.html	(S, B) ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	(S, B) ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	(S, B) ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	(S, B) ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	(S, B) ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	-	πολλακισ	multitude of times, often [πολλακισ]	multitude of times, often [πολλακισ]	multitude of times, often	"multitude of times, often <span style=""opacity:0.7"">[πολλακισ]</span>"	"multitude of times, often <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BF%CE%BB%CE%BB%CE%B1%CE%BA%CE%B9%CF%83"">πολλακισ</a>]</span>"	multitude of times, often	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	ⲙⲏⲏϣⲉ ⲛⲥ.									ⲙⲏⲏϣⲉ ⲛⲥ., ⲙⲏⲏϣ ⲛⲥ.	ⲙⲏⲏϣⲉ ⲛⲥ.									0
1905	196	0	(S) HaH ns.	0	(meaning same)	(meaning same)		350b	13	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1905.html	(S) ϩⲁϩ ⲛⲥ.	(S) ϩⲁϩ ⲛⲥ.	(S) ϩⲁϩ ⲛⲥ.	(S) ϩⲁϩ ⲛⲥ.	ϩⲁϩ ⲛⲥ.	(S) ϩⲁϩ ⲛⲥ.	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ϩⲁϩ ⲛⲥ.	ϩⲁϩ ⲛⲥ.																			0
1906	196	0	(S,sA) tmps.	0	(meaning similar, lit) not counting times	(meaning similar, lit) not counting times		350b	14	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1906.html	(S, sA) ⲧⲙⲡⲥ.	(S, sA) ⲧⲙⲡⲥ.	(S, sA) ⲧⲙⲡⲥ.	(S, sA) ⲧⲙⲡⲥ.	ⲧⲙⲡⲥ.	(S, sA) ⲧⲙⲡⲥ.	-		<i>meaning similar, lit</i> not counting times	meaning similar, lit not counting times	<i>meaning similar, lit</i> not counting times	<i>meaning similar, lit</i> not counting times	<i>meaning similar, lit</i> not counting times	meaning similar, lit not counting times	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ⲧⲙⲡⲥ.	ⲧⲙⲡⲥ.							ⲧⲙⲡⲥ.	ⲧⲙⲡⲥ.											0
1907	196	0	(S,B) s. nim,s. niben	0	everytime, always /$gk: [[aei]]$/	everytime, always /$gk: [[aei]]$/	aei	350b	15	2010-02-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/1907.html	(S, B) ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	(S, B) ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	(S, B) ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	(S, B) ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	(S, B) ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	-	αει	everytime, always [αει]	everytime, always [αει]	everytime, always	"everytime, always <span style=""opacity:0.7"">[αει]</span>"	"everytime, always <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B5%CE%B9"">αει</a>]</span>"	everytime, always	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=350b	350	b	ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	ⲥ. ⲛⲓⲙ									ⲥ. ⲛⲓⲙ, ⲥ. ⲛⲓⲃⲉⲛ	ⲥ. ⲛⲓⲙ									0
3173	197	0	(B) atS.	0	without key	without key		608b	1	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3173.html	(B) ⲁⲧϣ.	(B) ⲁⲧϣ.	(B) ⲁⲧϣ.	(B) ⲁⲧϣ.	ⲁⲧϣ.	(B) ⲁⲧϣ.	-		without key	without key	without key	without key	without key	without key	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=608b	608	b											ⲁⲧϣ.	ⲁⲧϣ.									0
257	198	0	(S) elelkhme (B) lelexhmi (F) lekhmi	1	bruise, (dark coloured like grapes)	bruise, (dark coloured like grapes)		55a	1	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/257.html	"(S) ⲉⲗⲉⲗⲕⲏⲙⲉ
(B) ⲗⲉⲗⲉⲭⲏⲙⲓ
(F) ⲗⲉⲕⲏⲙⲓ"	"(S) ⲉⲗⲉⲗⲕⲏⲙⲉ
(B) ⲗⲉⲗⲉⲭⲏⲙⲓ
(F) ⲗⲉⲕⲏⲙⲓ"	"(S) ⲉⲗⲉⲗⲕⲏⲙⲉ
(B) ⲗⲉⲗⲉⲭⲏⲙⲓ
(F) ⲗⲉⲕⲏⲙⲓ"	"(S) ⲉⲗⲉⲗⲕⲏⲙⲉ
(B) ⲗⲉⲗⲉⲭⲏⲙⲓ
(F) ⲗⲉⲕⲏⲙⲓ"	ⲉⲗⲉⲗⲕⲏⲙⲉ, ⲗⲉⲗⲉⲭⲏⲙⲓ, ⲗⲉⲕⲏⲙⲓ	"(S) ⲉⲗⲉⲗⲕⲏⲙⲉ (ⲡ)
(B) ⲗⲉⲗⲉⲭⲏⲙⲓ (ⲡ)
(F) ⲗⲉⲕⲏⲙⲓ (ⲡ)"	noun male		bruise, <i>dark coloured like grapes</i>	bruise, dark coloured like grapes	bruise, <i>dark coloured like grapes</i>	bruise, <i>dark coloured like grapes</i>	bruise, <i>dark coloured like grapes</i>	bruise, dark coloured like grapes	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=55a	55	a	ⲉⲗⲉⲗⲕⲏⲙⲉ (ⲡ)	ⲉⲗⲉⲗⲕⲏⲙⲉ									ⲗⲉⲗⲉⲭⲏⲙⲓ (ⲡ)	ⲗⲉⲗⲉⲭⲏⲙⲓ	ⲗⲉⲕⲏⲙⲓ (ⲡ)	ⲗⲉⲕⲏⲙⲓ							0
258	198	0	(S) eloole	4	tonsil	tonsil		55a	2	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/258.html	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ (ⲧ)	noun female		tonsil	tonsil	tonsil	tonsil	tonsil	tonsil	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=55a	55	a	ⲉⲗⲟⲟⲗⲉ (ⲧ)	ⲉⲗⲟⲟⲗⲉ																			0
259	198	0	(S) eloole	4	pupil (of eye)	pupil (of eye)		55a	3	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/259.html	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ	ⲉⲗⲟⲟⲗⲉ	(S) ⲉⲗⲟⲟⲗⲉ (ⲧ)	noun female		pupil <i>of eye</i>	pupil of eye	pupil <i>of eye</i>	pupil <i>of eye</i>	pupil <i>of eye</i>	pupil of eye	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=55a	55	a	ⲉⲗⲟⲟⲗⲉ (ⲧ)	ⲉⲗⲟⲟⲗⲉ																			0
6549	199	0		99	tr :	tr :		405a	1	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6549.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405a	405	a																					0
6550	199	6549	t. mpHht	0	destroy, corrupt mind	destroy, corrupt mind		405a	2	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6550.html	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	-		destroy, corrupt mind	destroy, corrupt mind	destroy, corrupt mind	destroy, corrupt mind	destroy, corrupt mind	destroy, corrupt mind	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405a	405	a	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	ⲧ. ⲙⲡϩⲏⲧ	1
6551	199	6549	^^^ e-	0	against	against		405a	3	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6551.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-		against	against	against	against	against	against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405a	405	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
6552	199	6549	^^^ e-	0	(dat commodi)	(dat commodi)		405a	4	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6552.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-		<i>dat commodi</i>	dat commodi	<i>dat commodi</i>	<i>dat commodi</i>	<i>dat commodi</i>	dat commodi	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405a	405	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
6553	199	0		99	With following preposition:	With following preposition:		405b	5	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6553.html							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405b	405	b																					0
6554	199	6553	(B) ^^^ eHrhi eJen-	0	upon, for	upon, for		405b	6	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6554.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	(B) c ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	(B) c ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	ⲉϩⲣⲏⲓ ⲉϫⲉⲛ- (c)	(B) ⲉϩⲣⲏⲓ ⲉϫⲉⲛ- (c)	-		upon, for	upon, for	upon, for	upon, for	upon, for	upon, for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=405b	405	b											ⲉϩⲣⲏⲓ ⲉϫⲉⲛ- (c)	ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-									1
