key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
1302	457	1299	(B) naSt n.	0	stiff-necked /$gk: [[sklhrotraxhlos]]$/	stiff-necked /$gk: [[sklhrotraxhlos]]$/	sklhrotraxhlos	243b	11	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1302.html	(B) ⲛⲁϣⲧ ⲛ.	(B) ⲛⲁϣⲧ ⲛ.	(B) ⲛⲁϣⲧ ⲛ.	(B) ⲛⲁϣⲧ ⲛ.	ⲛⲁϣⲧ ⲛ.	(B) ⲛⲁϣⲧ ⲛ.	-	σκληροτραχηλοσ	stiff-necked [σκληροτραχηλοσ]	stiff-necked [σκληροτραχηλοσ]	stiff-necked	"stiff-necked <span style=""opacity:0.7"">[σκληροτραχηλοσ]</span>"	"stiff-necked <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%BA%CE%BB%CE%B7%CF%81%CE%BF%CF%84%CF%81%CE%B1%CF%87%CE%B7%CE%BB%CE%BF%CF%83"">σκληροτραχηλοσ</a>]</span>"	stiff-necked	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b											ⲛⲁϣⲧ ⲛ.	ⲛⲁϣⲧ ⲛ.									1
1303	457	1302	met..naSt n.	0	obstinacy	obstinacy		243b	12	2010-02-08	2010-03-07	vagrant	vagrant	https://pishoyg.github.io/crum/1303.html	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	-		obstinacy	obstinacy	obstinacy	obstinacy	obstinacy	obstinacy	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	ⲙⲉⲧⲛⲁϣⲧ ⲛ.	2
1304	457	1299	(B) Jareb n.	0	bare-necked	bare-necked		243b	13	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1304.html	(B) ϫⲁⲣⲉⲃ ⲛ.	(B) ϫⲁⲣⲉⲃ ⲛ.	(B) ϫⲁⲣⲉⲃ ⲛ.	(B) ϫⲁⲣⲉⲃ ⲛ.	ϫⲁⲣⲉⲃ ⲛ.	(B) ϫⲁⲣⲉⲃ ⲛ.	-		bare-necked	bare-necked	bare-necked	bare-necked	bare-necked	bare-necked	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b											ϫⲁⲣⲉⲃ ⲛ.	ϫⲁⲣⲉⲃ ⲛ.									1
1305	457	1299	(B) Gasi n.	0	high-necked, (conceited) /$gk: [[tufousqai]]$/	high-necked, (conceited) /$gk: [[tufousqai]]$/	tufousqai	243b	14	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1305.html	(B) ϭⲁⲥⲓ ⲛ.	(B) ϭⲁⲥⲓ ⲛ.	(B) ϭⲁⲥⲓ ⲛ.	(B) ϭⲁⲥⲓ ⲛ.	ϭⲁⲥⲓ ⲛ.	(B) ϭⲁⲥⲓ ⲛ.	-	τυφουσθαι	high-necked, <i>conceited</i> [τυφουσθαι]	high-necked, conceited [τυφουσθαι]	high-necked, <i>conceited</i>	"high-necked, <i>conceited</i> <span style=""opacity:0.7"">[τυφουσθαι]</span>"	"high-necked, <i>conceited</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CF%85%CF%86%CE%BF%CF%85%CF%83%CE%B8%CE%B1%CE%B9"">τυφουσθαι</a>]</span>"	high-necked, conceited	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b											ϭⲁⲥⲓ ⲛ.	ϭⲁⲥⲓ ⲛ.									1
1306	457	1299	(B) wli ntn.	0	take off neck, (behead)	take off neck, (behead)		243b	15	2010-02-08	2010-04-07	vagrant	vagrant	https://pishoyg.github.io/crum/1306.html	(B) ⲱⲗⲓ ⲛⲧⲛ.	(B) ⲱⲗⲓ ⲛⲧⲛ.	(B) ⲱⲗⲓ ⲛⲧⲛ.	(B) ⲱⲗⲓ ⲛⲧⲛ.	ⲱⲗⲓ ⲛⲧⲛ.	(B) ⲱⲗⲓ ⲛⲧⲛ.	-		take off neck, <i>behead</i>	take off neck, behead	take off neck, <i>behead</i>	take off neck, <i>behead</i>	take off neck, <i>behead</i>	take off neck, behead	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=243b	243	b											ⲱⲗⲓ ⲛⲧⲛ.	ⲱⲗⲓ ⲛⲧⲛ.									1
5519	458	0	(S) eiwrH nsa-	0	look after, toward	look after, toward		85a	1	2010-06-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/5519.html	(S) ⲉⲓⲱⲣϩ ⲛⲥⲁ-	(S) ⲉⲓⲱⲣϩ ⲛⲥⲁ-	(S) ⲉⲓⲱⲣϩ ⲛⲥⲁ-	(S) ⲉⲓⲱⲣϩ ⲛⲥⲁ-	ⲉⲓⲱⲣϩ ⲛⲥⲁ-	(S) ⲉⲓⲱⲣϩ ⲛⲥⲁ-	-		look after, toward	look after, toward	look after, toward	look after, toward	look after, toward	look after, toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	ⲉⲓⲱⲣϩ ⲛⲥⲁ-	ⲉⲓⲱⲣϩ ⲛⲥⲁ-																			0
401	458	0	(S,B) ^^	1	sight, vision /$gk: [[to oran]]$/	sight, vision /$gk: [[to oran]]$/	to oran	85a	2	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/401.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male	το οραν	sight, vision [το οραν]	sight, vision [το οραν]	sight, vision	"sight, vision <span style=""opacity:0.7"">[το οραν]</span>"	"sight, vision <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%BF"">το</a> <a href=""https://logeion.uchicago.edu/%CE%BF%CF%81%CE%B1%CE%BD"">οραν</a>]</span>"	sight, vision	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	― (ⲡ)	―									― (ⲡ)	―									0
402	458	0	(S) r eiaH	3	likeness	likeness		85a	3	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/402.html	(S) ⲣ ⲉⲓⲁϩ	(S) ⲣ ⲉⲓⲁϩ	(S) ⲣ ⲉⲓⲁϩ	(S) ⲣ ⲉⲓⲁϩ	ⲣ ⲉⲓⲁϩ	(S) ⲣ ⲉⲓⲁϩ (noun)	noun		likeness	likeness	likeness	likeness	likeness	likeness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	ⲣ ⲉⲓⲁϩ (noun)	ⲣ ⲉⲓⲁϩ																			0
403	458	0	(B) metiorH	4	sagacity	sagacity		85a	4	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/403.html	(B) ⲙⲉⲧⲓⲟⲣϩ	(B) ⲙⲉⲧⲓⲟⲣϩ	(B) ⲙⲉⲧⲓⲟⲣϩ	(B) ⲙⲉⲧⲓⲟⲣϩ	ⲙⲉⲧⲓⲟⲣϩ	(B) ⲙⲉⲧⲓⲟⲣϩ (ⲧ)	noun female		sagacity	sagacity	sagacity	sagacity	sagacity	sagacity	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a											ⲙⲉⲧⲓⲟⲣϩ (ⲧ)	ⲙⲉⲧⲓⲟⲣϩ									0
404	458	0	(S) reFeiwrH	3	one that sees	one that sees		85a	5	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/404.html	(S) ⲣⲉϥⲉⲓⲱⲣϩ	(S) ⲣⲉϥⲉⲓⲱⲣϩ	(S) ⲣⲉϥⲉⲓⲱⲣϩ	(S) ⲣⲉϥⲉⲓⲱⲣϩ	ⲣⲉϥⲉⲓⲱⲣϩ	(S) ⲣⲉϥⲉⲓⲱⲣϩ (noun)	noun		one that sees	one that sees	one that sees	one that sees	one that sees	one that sees	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	ⲣⲉϥⲉⲓⲱⲣϩ (noun)	ⲣⲉϥⲉⲓⲱⲣϩ																			0
405	458	0	(S,B) GineiwrH,JineiwrH	4	vision, power to see	vision, power to see		85a	6	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/405.html	(S, B) ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ	(S, B) ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ	(S, B) ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ	(S, B) ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ	ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ	(S, B) ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ (ⲧ)	noun female		vision, power to see	vision, power to see	vision, power to see	vision, power to see	vision, power to see	vision, power to see	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ (ⲧ)	ϭⲓⲛⲉⲓⲱⲣϩ									ϭⲓⲛⲉⲓⲱⲣϩ, ϫⲓⲛⲉⲓⲱⲣϩ (ⲧ)	ϭⲓⲛⲉⲓⲱⲣϩ									0
406	458	0	(S) eierHe	4	ray (of light), sight (of eye)	ray (of light), sight (of eye)		85a	7	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/406.html	(S) ⲉⲓⲉⲣϩⲉ	(S) ⲉⲓⲉⲣϩⲉ	(S) ⲉⲓⲉⲣϩⲉ	(S) ⲉⲓⲉⲣϩⲉ	ⲉⲓⲉⲣϩⲉ	(S) ⲉⲓⲉⲣϩⲉ (ⲧ)	noun female		ray <i>of light</i>, sight <i>of eye</i>	ray of light, sight of eye	ray <i>of light</i>, sight <i>of eye</i>	ray <i>of light</i>, sight <i>of eye</i>	ray <i>of light</i>, sight <i>of eye</i>	ray of light, sight of eye	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=85a	85	a	ⲉⲓⲉⲣϩⲉ (ⲧ)	ⲉⲓⲉⲣϩⲉ																			0
63	460	0	(B) ebhl a.	0	except, (S mostly [eimhti]) /$gk: [[all h, ei mh]]$/	except, (S mostly [eimhti]) /$gk: [[all h, ei mh]]$/	all h, ei mh	16a	1	2010-01-23	2012-10-20	vagrant	vagrant	https://pishoyg.github.io/crum/63.html	(B) ⲉⲃⲏⲗ ⲁ.	(B) ⲉⲃⲏⲗ ⲁ.	(B) ⲉⲃⲏⲗ ⲁ.	(B) ⲉⲃⲏⲗ ⲁ.	ⲉⲃⲏⲗ ⲁ.	(B) ⲉⲃⲏⲗ ⲁ.	-	αλλ η, ει μη	except, <i>S mostly ⲉⲓⲙⲏⲧⲓ</i> [αλλ η, ει μη]	except, S mostly ⲉⲓⲙⲏⲧⲓ [αλλ η, ει μη]	except, <i>S mostly ⲉⲓⲙⲏⲧⲓ</i>	"except, <i>S mostly ⲉⲓⲙⲏⲧⲓ</i> <span style=""opacity:0.7"">[αλλ η, ει μη]</span>"	"except, <i>S mostly ⲉⲓⲙⲏⲧⲓ</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BB%CE%BB"">αλλ</a> <a href=""https://logeion.uchicago.edu/%CE%B7"">η</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CE%B9"">ει</a> <a href=""https://logeion.uchicago.edu/%CE%BC%CE%B7"">μη</a>]</span>"	except, S mostly ⲉⲓⲙⲏⲧⲓ	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=16a	16	a											ⲉⲃⲏⲗ ⲁ.	ⲉⲃⲏⲗ ⲁ.									0
62	460	0	(S) meSak a.	0	lest perhaps	lest perhaps		16a	2	2010-01-23	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/62.html	(S) ⲙⲉϣⲁⲕ ⲁ.	(S) ⲙⲉϣⲁⲕ ⲁ.	(S) ⲙⲉϣⲁⲕ ⲁ.	(S) ⲙⲉϣⲁⲕ ⲁ.	ⲙⲉϣⲁⲕ ⲁ.	(S) ⲙⲉϣⲁⲕ ⲁ.	-		lest perhaps	lest perhaps	lest perhaps	lest perhaps	lest perhaps	lest perhaps	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=16a	16	a	ⲙⲉϣⲁⲕ ⲁ.	ⲙⲉϣⲁⲕ ⲁ.																			0
2497	461	0	(S,B) Ss nt.,Se nt.	0	blow, stroke of foot, foot-print	blow, stroke of foot, foot-print		467a	1	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2497.html	(S, B) ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	(S, B) ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	(S, B) ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	(S, B) ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	(S, B) ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	-		blow, stroke of foot, foot-print	blow, stroke of foot, foot-print	blow, stroke of foot, foot-print	blow, stroke of foot, foot-print	blow, stroke of foot, foot-print	blow, stroke of foot, foot-print	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=467a	467	a	ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	ϣⲥ ⲛⲧ.									ϣⲥ ⲛⲧ., ϣⲉ ⲛⲧ.	ϣⲥ ⲛⲧ.									0
2498	461	0	(S,B,F) Ji t.,Gi t.	0	(c [nsa-]), take step after, follow	(c [nsa-]), take step after, follow		467b	2	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2498.html	(S, B, F) ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B, F) ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B, F) ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B, F) ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	(S, B, F) ϫⲓ ⲧ., ϭⲓ ⲧ.	-		<i>c ⲛⲥⲁ-</i>, take step after, follow	c ⲛⲥⲁ-, take step after, follow	<i>c ⲛⲥⲁ-</i>, take step after, follow	<i>c ⲛⲥⲁ-</i>, take step after, follow	<i>c ⲛⲥⲁ-</i>, take step after, follow	c ⲛⲥⲁ-, take step after, follow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=467b	467	b	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.									ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.							0
2499	461	2498	at..Ji t.,at..Gi t.	0	not to be tracked	not to be tracked		467b	3	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2499.html	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	-		not to be tracked	not to be tracked	not to be tracked	not to be tracked	not to be tracked	not to be tracked	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=467b	467	b	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	ⲁⲧϫⲓ ⲧ., ⲁⲧϭⲓ ⲧ.	ⲁⲧϫⲓ ⲧ.	1
7798	462	0		99	With following preposition:	With following preposition:		674b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7798.html							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=674b	674	b																					0
7799	462	7798	^^^ e-	0				674b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7799.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=674b	674	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7800	462	7798	(S) ^^^ eHrai e-	0				674b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7800.html	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	(S) c ⲉϩⲣⲁⲓ ⲉ-	(S) c ⲉϩⲣⲁⲓ ⲉ-	ⲉϩⲣⲁⲓ ⲉ- (c)	(S) ⲉϩⲣⲁⲓ ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=674b	674	b	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ-																			1
7801	462	7798	^^^ eJn-	0				674b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7801.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=674b	674	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
7802	462	7798	^^^ eHrai eJn-	0				674b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7802.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉϫⲛ-	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉϫⲛ-	c ⲉϩⲣⲁⲓ ⲉϫⲛ-	c ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=674b	674	b	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	ⲉϩⲣⲁⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲁⲓ ⲉϫⲛ-	1
7803	462	7798	^^^ n-	0	with	with		675a	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7803.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=675a	675	a	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
7804	462	7798	^^^ nsa-	0				675a	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7804.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=675a	675	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	1
7805	462	7798	^^^ Hi-	0				675a	8	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7805.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	c ϩⲓ-	c ϩⲓ-	ϩⲓ- (c)	ϩⲓ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=675a	675	a	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	1
7806	462	7798	^^^ Hn-,^^^ Ken-	0	with	with		675a	9	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7806.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=675a	675	a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
