id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
8066	3380	"Subst.
ⲁⲅⲁⲡⲏⲧⲓⲕⲟⲥ~S^^CF18213
|||Subst.
ⲁⲅⲁⲡⲏⲧⲟⲥ~S^^CF18214
"	N	1@CS8977|ref: 6542 DDGLC |||2@CS8978|ref: 10716 DDGLC	1@CS8977|ref: 6542 ~~~beloved one (substantive);;;DDGLC |||2@CS8978|ref: 10716 ~~~lovable, beloved (attributive);;;DDGLC	1@CS8977|ref: 6542 DDGLC |||2@CS8978|ref: 10716 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3594)</span> ἀγαπητικός <i>affectionate</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 6b)</span>"	ACAPGSIJOR	"
ⲁⲅⲁⲡⲏⲧⲓⲕⲟⲥ~S^^CF18213
ⲁⲅⲁⲡⲏⲧⲟⲥ~S^^CF18214
"	ⲁⲅⲁⲡⲏⲧⲓⲕⲟⲥ|||ⲁⲅⲁⲡⲏⲧⲟⲥ	3594		C8053	CF18212
8067	3381	"Subst.
ⲁⲅⲁⲡⲏⲧⲟⲥ~S^^CF18216
"	N	1@CS8979|ref: 2136 DDGLC	1@CS8979|ref: 2136 ~~~beloved (belonging to a benevolent celestial hypostasis) (substantive);;;DDGLC	1@CS8979|ref: 2136 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 7)</span> ἀγαπητός <i>beloved, desirable</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 6b; Preisigke 1:5)</span>"	ACAPGSOR	"
ⲁⲅⲁⲡⲏⲧⲟⲥ~S^^CF18216
"	ⲁⲅⲁⲡⲏⲧⲟⲥ	7		C8054	CF18215
8068	3382	"Subst.
ⲁⲅⲁⲡⲏ~S^^CF18222
|||Subst.
ⲁⲅⲁⲡⲏ~A^^CF18220
|||Subst.
ⲁⲅⲁⲡⲏ~B^^CF18224
|||Subst.
ⲁⲅⲁⲡⲏ~F^^CF18223
|||Subst.
ⲁⲅⲁⲡⲏ~L^^CF18221
|||Subst.
ⲁⲅⲁⲡⲏ~M^^CF18225
|||Subst.
ⲁⲅⲁⲡⲏ~V^^CF18226
|||Subst.
ⲁⲅⲁⲡⲏ~W^^CF18227
|||Subst.
ⲁⲁⲅⲁⲡⲏ~F^^CF18218
|||Subst.
ⲁⲅⲁⲡⲉ~S^^CF18219
|||Subst.
ⲁⲕⲁⲡⲏ~S^^CF18228
"	N	1@CS8980|ref: 250 DDGLC |||2@CS8981|ref: 7494 DDGLC |||3@CS8982|ref: 2048 DDGLC |||4@CS8983|ref: 920 DDGLC |||5@CS8984|ref: 5001 DDGLC |||6@CS8985|ref: 8312 DDGLC |||7@CS8986|ref: 2064 DDGLC |||8@CS8987|ref: 10941 DDGLC |||9@CS8988|ref: 1434 DDGLC |||10@CS8989|ref: 1972 DDGLC |||11@CS8990|ref: 1252 DDGLC |||12@CS8991|ref: 11565 DDGLC	1@CS8980|ref: 250 ~~~love;;;DDGLC |||2@CS8981|ref: 7494 ~~~lovely, beloved (attributive; general, or specific sense unclear);;;DDGLC |||3@CS8982|ref: 2048 ~~~love for s.o. (object: person);;;DDGLC |||4@CS8983|ref: 920 ~~~love, beloved (referent: person);;;DDGLC |||5@CS8984|ref: 5001 ~~~kindness, charity (abstract);;;DDGLC |||6@CS8985|ref: 8312 ~~~kindness, charity (abstract; inverted attributive, nominal referent);;;DDGLC |||7@CS8986|ref: 2064 ~~~favor; (act/gift of) kindness/benefaction/charity; alms; offering;;;DDGLC |||8@CS8987|ref: 10941 ~~~favor; (act/gift of) kindness/benefaction/charity; alms; offering (inverted attributive; nominal referent);;;DDGLC |||9@CS8988|ref: 1434 ~~~love (celestial hypostasis; an aeon);;;DDGLC |||10@CS8989|ref: 1972 ~~~kindness, benevolence (honorific);;;DDGLC |||11@CS8990|ref: 1252 ~~~love-feast, ritual meal;;;DDGLC |||12@CS8991|ref: 11565 ~~~love-feast, ritual meal (attributive);;;DDGLC	1@CS8980|ref: 250 DDGLC |||2@CS8981|ref: 7494 DDGLC |||3@CS8982|ref: 2048 DDGLC |||4@CS8983|ref: 920 DDGLC |||5@CS8984|ref: 5001 DDGLC |||6@CS8985|ref: 8312 DDGLC |||7@CS8986|ref: 2064 DDGLC |||8@CS8987|ref: 10941 DDGLC |||9@CS8988|ref: 1434 DDGLC |||10@CS8989|ref: 1972 DDGLC |||11@CS8990|ref: 1252 DDGLC |||12@CS8991|ref: 11565 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6)</span> ἀγάπη <i>love</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 6b; Preisigke 1:5)</span>"	ACAPG	"
ⲁⲅⲁⲡⲏ~S^^CF18222
ⲁⲅⲁⲡⲏ~A^^CF18220
ⲁⲅⲁⲡⲏ~B^^CF18224
ⲁⲅⲁⲡⲏ~F^^CF18223
ⲁⲅⲁⲡⲏ~L^^CF18221
ⲁⲅⲁⲡⲏ~M^^CF18225
ⲁⲅⲁⲡⲏ~V^^CF18226
ⲁⲅⲁⲡⲏ~W^^CF18227
ⲁⲁⲅⲁⲡⲏ~F^^CF18218
ⲁⲅⲁⲡⲉ~S^^CF18219
ⲁⲕⲁⲡⲏ~S^^CF18228
"	ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲏ|||ⲁⲁⲅⲁⲡⲏ|||ⲁⲅⲁⲡⲉ|||ⲁⲕⲁⲡⲏ	6		C8055	CF18217
8069	3383	"Subst.
ⲁⲅⲁⲣⲓⲛⲛⲉⲟⲥ~B^^CF18230
"	N	1@CS8992|ref: 1928 DDGLC	1@CS8992|ref: 1928 ~~~Hagarene (descendent of Hagar, the mother of Ishmael, therefore Arab);;;DDGLC	1@CS8992|ref: 1928 DDGLC		ACAQIMMEOR	"
ⲁⲅⲁⲣⲓⲛⲛⲉⲟⲥ~B^^CF18230
"	ⲁⲅⲁⲣⲓⲛⲛⲉⲟⲥ	2442		C8056	CF18229
8070	3384	"Subst.
ⲁⲅⲅⲉⲗⲓⲕⲏ~S^^CF18233
|||Subst.
ⲁⲅⲅⲉⲗⲓⲕⲏ~F^^CF18232
|||Subst.
ⲁⲕⲉⲗⲓⲕⲏ~S^^CF18234
|||Subst.
ⲁⲛⲅⲉⲗⲓⲕⲏ~S^^CF18235
"	N	1@CS8993|ref: 8800 DDGLC	1@CS8993|ref: 8800 ~~~angelic;;;DDGLC	1@CS8993|ref: 8800 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 10)</span> ἀγγελικός <i>angelic</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 7a)</span>"	ACCEKIJG	"
ⲁⲅⲅⲉⲗⲓⲕⲏ~S^^CF18233
ⲁⲅⲅⲉⲗⲓⲕⲏ~F^^CF18232
ⲁⲕⲉⲗⲓⲕⲏ~S^^CF18234
ⲁⲛⲅⲉⲗⲓⲕⲏ~S^^CF18235
"	ⲁⲅⲅⲉⲗⲓⲕⲏ|||ⲁⲅⲅⲉⲗⲓⲕⲏ|||ⲁⲕⲉⲗⲓⲕⲏ|||ⲁⲛⲅⲉⲗⲓⲕⲏ	10		C8057	CF18231
8071	3385	"Subst.
ⲁⲅⲅⲉⲗⲓⲕⲟⲛ~S^^CF18238
|||Subst.
ⲁⲅⲅⲉⲗⲓⲕⲟⲛ~F^^CF18237
"	N	1@CS8994|ref: 3412 DDGLC |||2@CS8995|ref: 11132 DDGLC	1@CS8994|ref: 3412 ~~~angelic (of or pertaining to a benevolent supernatural being) (attributive);;;DDGLC |||2@CS8995|ref: 11132 ~~~angelic (of the monastic way of life) (attributive);;;DDGLC	1@CS8994|ref: 3412 DDGLC |||2@CS8995|ref: 11132 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 10)</span> ἀγγελικός <i>angelic</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 7a)</span>"	ACCEKIJOM	"
ⲁⲅⲅⲉⲗⲓⲕⲟⲛ~S^^CF18238
ⲁⲅⲅⲉⲗⲓⲕⲟⲛ~F^^CF18237
"	ⲁⲅⲅⲉⲗⲓⲕⲟⲛ|||ⲁⲅⲅⲉⲗⲓⲕⲟⲛ	10		C8058	CF18236
8072	3386	"Subst.
ⲁⲅⲅⲉⲗⲓⲕⲟⲥ~S^^CF18240
"	N	1@CS8996|ref: 3465 DDGLC	1@CS8996|ref: 3465 ~~~angelic (of or pertaining to a benevolent supernatural being) (substantive);;;DDGLC	1@CS8996|ref: 3465 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 10)</span> ἀγγελικός <i>angelic</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 7a)</span>"	ACCEKIJOR	"
ⲁⲅⲅⲉⲗⲓⲕⲟⲥ~S^^CF18240
"	ⲁⲅⲅⲉⲗⲓⲕⲟⲥ	10		C8059	CF18239
8073	3387	"Vb.
ⲁⲅⲅⲉⲗⲓ~?^^CF18242
|||Vb.
ⲁⲅⲅⲉⲗⲗⲓ~S^^CF18243
"	V	1@CS8997|ref: 9248 DDGLC	1@CS8997|ref: 9248 ~~~to bear a message, announce s.th. (introduces announcement);;;DDGLC	1@CS8997|ref: 9248 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6703)</span> ἀγγέλλω <i>to bear a message, announce, report</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 7a)</span>"	ACCEKI	"
ⲁⲅⲅⲉⲗⲓ~?^^CF18242
ⲁⲅⲅⲉⲗⲗⲓ~S^^CF18243
"	ⲁⲅⲅⲉⲗⲓ|||ⲁⲅⲅⲉⲗⲗⲓ	6703		C8060	CF18241
8074	3388	"Subst.
ⲁⲅⲅⲉⲗⲟⲡⲣⲟⲥⲱⲡⲟⲛ~S^^CF18245
"	N	1@CS8998|ref: 10484 DDGLC	1@CS8998|ref: 10484 ~~~angelic face;;;DDGLC	1@CS8998|ref: 10484 DDGLC		ACCEKOPQORXPOM	"
ⲁⲅⲅⲉⲗⲟⲡⲣⲟⲥⲱⲡⲟⲛ~S^^CF18245
"	ⲁⲅⲅⲉⲗⲟⲡⲣⲟⲥⲱⲡⲟⲛ	6767		C8061	CF18244
8075	3389	"Subst.
ⲁⲅⲅⲉⲗⲟⲥ~S^^CF18250
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~A^^CF18248
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~B^^CF18251
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~F^^CF18252
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~L^^CF18253
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~M^^CF18249
|||Subst.
ⲁⲅⲅⲉⲗⲟⲥ~V^^CF18254
|||Subst.
ⲁⲅⲅⲉⲗⲟ~S^^CF18247
|||Subst.
ⲁⲅⲅⲉⲗⲱⲥ~S^^CF18255
|||Subst.
ⲁⲅⲉⲗⲗⲟⲥ~S^^CF18256
|||Subst.
ⲁⲅⲉⲗⲟⲥ~S^^CF18257
|||Subst.
ⲁⲅⲉⲗⲱⲥ~S^^CF18258
|||Subst.
ⲁⲕⲉⲗⲟⲥ~S^^CF18259
|||Subst.
ⲁⲛⲅⲉⲗⲟⲥ~S^^CF18260
|||Subst.
ⲉⲅⲅⲉⲗⲱⲥ~S^^CF18261
"	N	1@CS8999|ref: 423 DDGLC |||2@CS9000|ref: 216 DDGLC |||3@CS9001|ref: 7652 DDGLC |||4@CS9002|ref: 11710 DDGLC |||5@CS9003|ref: 3905 DDGLC |||6@CS9004|ref: 1464 DDGLC |||7@CS9005|ref: 2154 DDGLC |||8@CS9006|ref: 15203 DDGLC |||9@CS9007|ref: 9596 DDGLC	"1@CS8999|ref: 423 ~~~messenger, envoy (general, or specific sense unclear);;;DDGLC |||2@CS9000|ref: 216 ~~~angel (referent: benevolent superhuman being);;;DDGLC |||3@CS9001|ref: 7652 ~~~angel (inverted attributive, nominal referent; referent: benevolent superhuman being);;;DDGLC |||4@CS9002|ref: 11710 ~~~angel (attributive: referent: benevolent superhuman being);;;DDGLC |||5@CS9003|ref: 3905 ~~~angel (referent: superhuman being, disposition unclear);;;DDGLC |||6@CS9004|ref: 1464 ~~~angel (referent: malevolent superhuman being);;;DDGLC |||7@CS9005|ref: 2154 ~~~emissary (referent: image of the divine Adam);;;DDGLC |||8@CS9006|ref: 15203 ~~~s.o.'s (guardian) angel (believed to assume the likeness of his ward) (referent: benevolent superhuman being);;;DDGLC |||9@CS9007|ref: 9596 ~~~""angel"" (of a sanctuary/monastery) (referent: the saint of a locus sanctus, often specifically in his capacity as intercessor before God);;;DDGLC"	1@CS8999|ref: 423 DDGLC |||2@CS9000|ref: 216 DDGLC |||3@CS9001|ref: 7652 DDGLC |||4@CS9002|ref: 11710 DDGLC |||5@CS9003|ref: 3905 DDGLC |||6@CS9004|ref: 1464 DDGLC |||7@CS9005|ref: 2154 DDGLC |||8@CS9006|ref: 15203 DDGLC |||9@CS9007|ref: 9596 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 11)</span> ἄγγελος <i>messenger, angel</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 7b; Preisigke 1:6)</span>"	ACCEKOR	"
ⲁⲅⲅⲉⲗⲟⲥ~S^^CF18250
ⲁⲅⲅⲉⲗⲟⲥ~A^^CF18248
ⲁⲅⲅⲉⲗⲟⲥ~B^^CF18251
ⲁⲅⲅⲉⲗⲟⲥ~F^^CF18252
ⲁⲅⲅⲉⲗⲟⲥ~L^^CF18253
ⲁⲅⲅⲉⲗⲟⲥ~M^^CF18249
ⲁⲅⲅⲉⲗⲟⲥ~V^^CF18254
ⲁⲅⲅⲉⲗⲟ~S^^CF18247
ⲁⲅⲅⲉⲗⲱⲥ~S^^CF18255
ⲁⲅⲉⲗⲗⲟⲥ~S^^CF18256
ⲁⲅⲉⲗⲟⲥ~S^^CF18257
ⲁⲅⲉⲗⲱⲥ~S^^CF18258
ⲁⲕⲉⲗⲟⲥ~S^^CF18259
ⲁⲛⲅⲉⲗⲟⲥ~S^^CF18260
ⲉⲅⲅⲉⲗⲱⲥ~S^^CF18261
"	ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟⲥ|||ⲁⲅⲅⲉⲗⲟ|||ⲁⲅⲅⲉⲗⲱⲥ|||ⲁⲅⲉⲗⲗⲟⲥ|||ⲁⲅⲉⲗⲟⲥ|||ⲁⲅⲉⲗⲱⲥ|||ⲁⲕⲉⲗⲟⲥ|||ⲁⲛⲅⲉⲗⲟⲥ|||ⲉⲅⲅⲉⲗⲱⲥ	11		C8062	CF18246
8076	3390	"Subst.
ⲁⲅⲅⲉⲗⲟⲩ~S^^CF18263
"	N	1@CS9008|ref: 9110 DDGLC |||2@CS9009|ref: 9111 DDGLC	1@CS9008|ref: 9110 ~~~angel (benevolent superhuman being);;;DDGLC |||2@CS9009|ref: 9111 ~~~your angelicness, angelhood (honorific appellation);;;DDGLC	1@CS9008|ref: 9110 DDGLC |||2@CS9009|ref: 9111 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 11)</span> ἄγγελος <i>messenger, angel</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 7b; Preisigke 1:6)</span>"	ACCEKOT	"
ⲁⲅⲅⲉⲗⲟⲩ~S^^CF18263
"	ⲁⲅⲅⲉⲗⲟⲩ	11		C8063	CF18262
8077	3391	"Subst.
ⲁⲅⲅⲓⲟⲛ~S^^CF18273
|||Subst.
ⲁⲅⲅⲓⲟⲛ~A^^CF18271
|||Subst.
ⲁⲅⲅⲓⲟⲛ~M^^CF18272
|||Subst.
ⲁⲅⲅⲉⲓⲛ~S^^CF18265
|||Subst.
ⲁⲅⲅⲉⲓⲟⲛ~S^^CF18266
|||Subst.
ⲁⲅⲅⲉⲛ~S^^CF18267
|||Subst.
ⲁⲅⲅⲏⲛ~S^^CF18269
|||Subst.
ⲁⲅⲅⲏⲛ~M^^CF18268
|||Subst.
ⲁⲅⲅⲓ~S^^CF18270
|||Subst.
ⲁⲕⲕⲓⲟⲛ~S^^CF18274
|||Subst.
ⲁⲛⲅⲉⲛ~S^^CF18275
|||Subst.
ⲁⲛⲅⲏⲛ~S^^CF18276
|||Subst.
ⲁⲛⲅⲓⲛ~S^^CF18277
|||Subst.
ⲁⲛⲅⲓⲟⲛ~S^^CF18278
|||Subst.
ⲁⲛⲕⲏⲛ~S^^CF18279
|||Subst.
ⲉⲛⲅⲓⲟⲛ~S^^CF18280
|||Subst.
ⲓⲉⲅⲅⲟⲥ~S^^CF18281
|||Subst.
ⲛⲕⲏⲛ~S^^CF18282
"	N	1@CS9010|ref: 141 DDGLC	1@CS9010|ref: 141 ~~~vessel, flask, amphora, container;;;DDGLC	1@CS9010|ref: 141 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 9)</span> ἀγγεῖον <i>a vessel</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 7a; Preisigke 1:6)</span>"	ACCIOM	"
ⲁⲅⲅⲓⲟⲛ~S^^CF18273
ⲁⲅⲅⲓⲟⲛ~A^^CF18271
ⲁⲅⲅⲓⲟⲛ~M^^CF18272
ⲁⲅⲅⲉⲓⲛ~S^^CF18265
ⲁⲅⲅⲉⲓⲟⲛ~S^^CF18266
ⲁⲅⲅⲉⲛ~S^^CF18267
ⲁⲅⲅⲏⲛ~S^^CF18269
ⲁⲅⲅⲏⲛ~M^^CF18268
ⲁⲅⲅⲓ~S^^CF18270
ⲁⲕⲕⲓⲟⲛ~S^^CF18274
ⲁⲛⲅⲉⲛ~S^^CF18275
ⲁⲛⲅⲏⲛ~S^^CF18276
ⲁⲛⲅⲓⲛ~S^^CF18277
ⲁⲛⲅⲓⲟⲛ~S^^CF18278
ⲁⲛⲕⲏⲛ~S^^CF18279
ⲉⲛⲅⲓⲟⲛ~S^^CF18280
ⲓⲉⲅⲅⲟⲥ~S^^CF18281
ⲛⲕⲏⲛ~S^^CF18282
"	ⲁⲅⲅⲓⲟⲛ|||ⲁⲅⲅⲓⲟⲛ|||ⲁⲅⲅⲓⲟⲛ|||ⲁⲅⲅⲉⲓⲛ|||ⲁⲅⲅⲉⲓⲟⲛ|||ⲁⲅⲅⲉⲛ|||ⲁⲅⲅⲏⲛ|||ⲁⲅⲅⲏⲛ|||ⲁⲅⲅⲓ|||ⲁⲕⲕⲓⲟⲛ|||ⲁⲛⲅⲉⲛ|||ⲁⲛⲅⲏⲛ|||ⲁⲛⲅⲓⲛ|||ⲁⲛⲅⲓⲟⲛ|||ⲁⲛⲕⲏⲛ|||ⲉⲛⲅⲓⲟⲛ|||ⲓⲉⲅⲅⲟⲥ|||ⲛⲕⲏⲛ	9		C8064	CF18264
8078	3392	"Subst.
ⲁⲅⲉⲗⲏ~A^^CF18286
|||Subst.
ⲁⲅⲉⲗⲏ~L^^CF18287
|||Subst.
ⲁⲅⲉⲗⲏ~M^^CF18288
|||Subst.
ⲁⲅⲁⲓⲗⲏ~M^^CF18284
|||Subst.
ⲁⲅⲅⲉⲗⲓ~F^^CF18285
"	N	1@CS9011|ref: 395 DDGLC |||2@CS9012|ref: 4444 DDGLC	1@CS9011|ref: 395 ~~~herd;;;DDGLC |||2@CS9012|ref: 4444 ~~~group (non-animal);;;DDGLC	1@CS9011|ref: 395 DDGLC |||2@CS9012|ref: 4444 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3805)</span> ἀγέλη <i>herd</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 8a; Preisigke 1:6)</span>"	ACEKG	"
ⲁⲅⲉⲗⲏ~A^^CF18286
ⲁⲅⲉⲗⲏ~L^^CF18287
ⲁⲅⲉⲗⲏ~M^^CF18288
ⲁⲅⲁⲓⲗⲏ~M^^CF18284
ⲁⲅⲅⲉⲗⲓ~F^^CF18285
"	ⲁⲅⲉⲗⲏ|||ⲁⲅⲉⲗⲏ|||ⲁⲅⲉⲗⲏ|||ⲁⲅⲁⲓⲗⲏ|||ⲁⲅⲅⲉⲗⲓ	3805		C8065	CF18283
8079	3393	"Subst.
ⲁⲅⲉⲛⲛⲏⲧⲟⲛ~S^^CF18290
"	N	1@CS9013|ref: 2447 DDGLC	1@CS9013|ref: 2447 ~~~unbegotten (substantive; referent: divine transcendent character);;;DDGLC	1@CS9013|ref: 2447 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3593)</span> ἀγέννητος <i>unbegotten, unborn, unoriginated, not existent, low-born,
    mean</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 8b)</span>"	ACEMMGSOM	"
ⲁⲅⲉⲛⲛⲏⲧⲟⲛ~S^^CF18290
"	ⲁⲅⲉⲛⲛⲏⲧⲟⲛ	3593		C8066	CF18289
8080	3394	"Subst.
ⲁⲅⲉⲛⲛⲏⲧⲟⲥ~S^^CF18293
|||Subst.
ⲁⲅⲉⲛⲏⲧⲟⲥ~S^^CF18292
"	N	1@CS9014|ref: 2345 DDGLC |||2@CS9015|ref: 5088 DDGLC |||3@CS9016|ref: 10565 DDGLC	1@CS9014|ref: 2345 ~~~unbegotten (substantive; referent: divine transcendent character);;;DDGLC |||2@CS9015|ref: 5088 ~~~unbegotten (attributive; referent: divine transcendent character);;;DDGLC |||3@CS9016|ref: 10565 ~~~unbegotten (inverted attributive, attributive referent);;;DDGLC	1@CS9014|ref: 2345 DDGLC |||2@CS9015|ref: 5088 DDGLC |||3@CS9016|ref: 10565 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3593)</span> ἀγέννητος <i>unbegotten, unborn, unoriginated, not existent, low-born,
    mean</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 8b)</span>"	ACEMMGSOR	"
ⲁⲅⲉⲛⲛⲏⲧⲟⲥ~S^^CF18293
ⲁⲅⲉⲛⲏⲧⲟⲥ~S^^CF18292
"	ⲁⲅⲉⲛⲛⲏⲧⲟⲥ|||ⲁⲅⲉⲛⲏⲧⲟⲥ	3593		C8067	CF18291
8081	3395	"Vb.
ⲁⲅⲉ~S^^CF18295
|||Vb.
ⲁⲡⲁⲅⲉ~S^^CF18296
"	V	1@CS9017|ref: 6499 DDGLC |||2@CS9018|ref: 6481 DDGLC |||3@CS9019|ref: 6559 DDGLC	1@CS9017|ref: 6499 ~~~to hold s.th. (object: a belief);;;DDGLC |||2@CS9018|ref: 6481 ~~~to be brought forth ((for judgment); object: none );;;DDGLC |||3@CS9019|ref: 6559 ~~~to administrate s.th. (object2: reflexive);;;DDGLC	1@CS9017|ref: 6499 DDGLC |||2@CS9018|ref: 6481 DDGLC |||3@CS9019|ref: 6559 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3250)</span> ἄγω <i>to lead, carry, fetch, bring</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 17b; Preisigke 1:14)</span>"	ACE	"
ⲁⲅⲉ~S^^CF18295
ⲁⲡⲁⲅⲉ~S^^CF18296
"	ⲁⲅⲉ|||ⲁⲡⲁⲅⲉ	3250		C8068	CF18294
8082	3396	"Subst.
ⲁⲅⲓⲁ~B^^CF18300
|||Subst.
ϩⲁⲅⲓⲁ~S^^CF18298
|||Subst.
ϩⲁⲅⲓⲟⲥ~S^^CF18299
|||Subst.
ⲑⲁⲅ~S^^CF18301
|||Subst.
ⲑⲁⲅⲓⲁ~S^^CF18302
|||Subst.
ⲑⲁⲅⲓⲁ~S^^CF18303
"	N	1@CS9020|ref: 5091 DDGLC	1@CS9020|ref: 5091 ~~~holy (inverted attributive; attributive referent);;;DDGLC	1@CS9020|ref: 5091 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 14)</span> ἅγιος <i>holy, saint</i>. <span style=""color:grey"">adjective</span> <span style=""color:grey"">(LSJ 9b; Preisigke 1:7)</span>"	ACIA	"
ⲁⲅⲓⲁ~B^^CF18300
ϩⲁⲅⲓⲁ~S^^CF18298
ϩⲁⲅⲓⲟⲥ~S^^CF18299
ⲑⲁⲅ~S^^CF18301
ⲑⲁⲅⲓⲁ~S^^CF18302
ⲑⲁⲅⲓⲁ~S^^CF18303
"	ⲁⲅⲓⲁ|||ϩⲁⲅⲓⲁ|||ϩⲁⲅⲓⲟⲥ|||ⲑⲁⲅ|||ⲑⲁⲅⲓⲁ|||ⲑⲁⲅⲓⲁ	14		C8069	CF18297
