id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
5648	2166	"Vb. Kompositverb
ϯⲓϥⲧ~B^^CF13246
"	V	1@CS6307|~~~einen Nagel setzen/einschlagen;;;CD 536b	1@CS6307|~~~put/fix a nail;;;CD 536b	1@CS6307|~~~mettre/fixer de clou;;;CD 536b	cf. #ϯ# geben, zahlen, verkaufen 	SIIZS	"
ϯⲓϥⲧ~B^^CF13246
"	ϯⲓϥⲧ			C5635	CF13245
5649	2167	"Vb.
ⲱϥⲧ~S^^CF13248
"	V	1@CS6308|~~~abgenutzt sein, abgemagert sein, ausgezehrt sein;;;CD 536b; CED 232; KoptHWb 297; ChLCS 74a	1@CS6308|~~~be worn, be eaten away, be emaciated;;;CD 536b; CED 232; KoptHWb 297; ChLCS 74a	1@CS6308|~~~être usé, être entamé, être amaigri, être épuisé;;;CD 536b; CED 232; KoptHWb 297; ChLCS 74a		XZS	"
ⲱϥⲧ~S^^CF13248
"	ⲱϥⲧ			C5636	CF13247
5650	2168	"Vb.
ⲱϧⲧ~B^^CF13250
"	V	1@CS6309|~~~tropfen, rieseln;;;CD 536b; CED 232; KoptHWb 298; DELC 252b	1@CS6309|~~~drip, trickle;;;CD 536b; CED 232; KoptHWb 298; DELC 252b	1@CS6309|~~~goutter, couler goutte à goutte;;;CD 536b; CED 232; KoptHWb 298; DELC 252b		XbS	"
ⲱϧⲧ~B^^CF13250
"	ⲱϧⲧ			C5637	CF13249
5651	2169	"Vb. Imperativ
*ⲱϩ~K^^CF13252
"	VIMP	1@CS6310|~~~unbekannte Bedeutung;;;CD 536b; KoptHWb 297	1@CS6310|~~~unknown meaning;;;CD 536b; KoptHWb 297	1@CS6310|~~~signification inconnue;;;CD 536b; KoptHWb 297		Xc	"
ⲱϩ~K^^CF13252
"	ⲱϩ			C5638	CF13251
5652	2170	"Interjektion
ⲱϩ~S^^CF13254
"	PTC	1@CS6311|~~~Wehe!;;;CD 536b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6311|~~~woe!;;;CD 536b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6311|~~~hélas !;;;CD 536b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a		Xc	"
ⲱϩ~S^^CF13254
"	ⲱϩ			C5639	CF13253
5653	2171	"Vb.
ⲱϩⲉ~S^^CF13256
"	V	1@CS6312|~~~stehen, verweilen, bleiben, warten;;;CD 536b-537a; CDC 82a; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6312|~~~stand, stay, wait;;;CD 536b-537a; CDC 82a; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6312|~~~se tenir debout, rester, attendre;;;CD 536b-537a; CDC 82a; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a		XcE	"
ⲱϩⲉ~S^^CF13256
"	ⲱϩⲉ			C5640	CF13255
5654	2171	"Vb. ⲉ-
ⲱϩⲉ (ⲉ-)~S^^CF13258
"	V	1@CS6313|~~~bleiben bei, sich halten an, warten auf;;;CD 537a; ChLCS 74a	1@CS6313|~~~abide by, wait for;;;CD 537a; ChLCS 74a	1@CS6313|~~~être respectueux de, attendre;;;CD 537a; ChLCS 74a		XcE E	"
ⲱϩⲉ ⲉ~S^^CF13258
"	ⲱϩⲉ ⲉ			C5641	CF13257
5655	2171	"Vb. ⲛ-
ⲱϩⲉ (ⲛ-)~S^^CF13260
"	V	1@CS6314|~~~warten auf, achten auf, sich kümmern um;;;CD 537a	1@CS6314|~~~wait for, attend to;;;CD 537a	1@CS6314|~~~attendre, prendre soin de;;;CD 537a		XcE M	"
ⲱϩⲉ ⲛ~S^^CF13260
"	ⲱϩⲉ ⲛ			C5642	CF13259
5656	2171	"Subst. f.
ϭⲓⲛⲁϩⲉ (ⲉϫⲛ-)~S^^CF13262
"	N	1@CS6315|~~~Bleibens bei etw.;;;CD 537b	1@CS6315|~~~act of remaining on;;;CD 537b	1@CS6315|~~~acte de rester sur;;;CD 537b	cf. #ϭⲓⲛ# Präfix 	eIMAcE EdM	"
ϭⲓⲛⲁϩⲉ ⲉϫⲛ~S^^CF13262
"	ϭⲓⲛⲁϩⲉ ⲉϫⲛ			C5643	CF13261
5657	2171	"Vb. ⲉⲣⲁⲧ⸗
ⲱϩⲉ ⲉⲣⲁⲧ⸗~S^^CF13264
"	V	1@CS6316|~~~auf den Füßen stehen, stehen;;;CD 537b; CDC 82a; KoptHWb 297; ChLCS 74a	1@CS6316|~~~stand on foot, stand;;;CD 537b; CDC 82a; KoptHWb 297; ChLCS 74a	1@CS6316|~~~se tenir sur ses pieds, se tenir debout;;;CD 537b; CDC 82a; KoptHWb 297; ChLCS 74a		XcE EQAS	"
ⲱϩⲉ ⲉⲣⲁⲧ~S^^CF13264
"	ⲱϩⲉ ⲉⲣⲁⲧ			C5644	CF13263
5658	2171	"Vb. ⲉⲣⲁⲧ⸗ ⲉ-
ⲱϩⲉ (ⲉⲣⲁⲧ⸗ ⲉ-)~S^^CF13266
"	V	1@CS6317|~~~stehen vor, stehen gegen(über), achten auf;;;CD 537b-538a	1@CS6317|~~~stand before, stand against, attend on;;;CD 537b-538a	1@CS6317|~~~se tenir devant, s'opposer à, prendre soin de;;;CD 537b-538a	cf. #ⲣⲁⲧ# Fuß 	XcE EQAS E	"
ⲱϩⲉ ⲉⲣⲁⲧ ⲉ~S^^CF13266
"	ⲱϩⲉ ⲉⲣⲁⲧ ⲉ			C5645	CF13265
5659	2171	"Subst. m. ⲉⲣⲁⲧ⸗
ⲙⲁ ⲛⲁϩⲉ ⲉⲣⲁⲧ⸗~S^^CF13268
|||Subst. m. ⲉⲣⲁⲧ⸗
ⲙⲁ ⲛⲁϩⲉⲣⲁⲧ⸗~S^^CF31948
"	N	1@CS6318|~~~Standplatz, Standort;;;CD 538b; ChLCS 74b	1@CS6318|~~~place of standing;;;CD 538b; ChLCS 74b	1@CS6318|~~~place où l'on se tient debout;;;CD 538b; ChLCS 74b	cf. #ⲁϩⲉ# stehen cf. #ⲣⲁⲧ# Fuß cf. #ⲙⲁ# Platz, Ort, Stelle 	LA MAcE EQAS	"
ⲙⲁ ⲛⲁϩⲉ ⲉⲣⲁⲧ~S^^CF13268
ⲙⲁ ⲛⲁϩⲉⲣⲁⲧ~S^^CF31948
"	ⲙⲁ ⲛⲁϩⲉ ⲉⲣⲁⲧ|||ⲙⲁ ⲛⲁϩⲉⲣⲁⲧ			C5646	CF13267
5660	2171	"Subst. f. ⲉⲣⲁⲧ⸗
ϯⲙⲉⲧⲣⲉϥⲟϩⲉ ⲉⲣⲁⲧϥ ⲛⲧⲉⲡⲭⲟⲣⲟⲥ~B^^CF13270
"	N	1@CS6319|~~~Chor, Institution von Chören (χοροστασία);;;CD 538b	1@CS6319|~~~chorus, institution of choruses (χοροστασία);;;CD 538b	1@CS6319|~~~choeur, institution de choeurs (χοροστασία);;;CD 538b	cf. #ⲣⲉϥ#  man who . . .  cf. #ⲙⲛⲧ# Präfix cf. #ⲣⲁⲧ# Fuß 	SILESQEZOcE EQASZ MSEPVOQOR	"
ϯⲙⲉⲧⲣⲉϥⲟϩⲉ ⲉⲣⲁⲧϥ ⲛⲧⲉⲡⲭⲟⲣⲟⲥ~B^^CF13270
"	ϯⲙⲉⲧⲣⲉϥⲟϩⲉ ⲉⲣⲁⲧϥ ⲛⲧⲉⲡⲭⲟⲣⲟⲥ			C5647	CF13269
5661	2171	"Subst. m. ⲉⲣⲁⲧ⸗
ϭⲓⲛⲁϩⲉ ⲉⲣⲁⲧ⸗~S^^CF13272
|||Subst. m. ⲉⲣⲁⲧ⸗
ϭⲓⲛⲁϩⲉⲣⲁⲧ⸗~S^^CF31949
"	N	1@CS6320|~~~Standhaftigkeit;;;CD 538b	1@CS6320|~~~standing;;;CD 538b	1@CS6320|~~~station;;;CD 538b	cf. #ⲣⲁⲧ# Fuß cf. #ϭⲓⲛ# Präfix 	eIMAcE EQAS	"
ϭⲓⲛⲁϩⲉ ⲉⲣⲁⲧ~S^^CF13272
ϭⲓⲛⲁϩⲉⲣⲁⲧ~S^^CF31949
"	ϭⲓⲛⲁϩⲉ ⲉⲣⲁⲧ|||ϭⲓⲛⲁϩⲉⲣⲁⲧ			C5648	CF13271
5662	2171	"Vb. Qualitativ ⲛ-/ⲛⲁ⸗
ⲁϩⲉ (ⲛ-)~S^^CF13274
|||Vb. Qualitativ ⲛ-/ⲛⲁ⸗
ⲁϩⲉ (ⲛⲁ⸗)~S^^CF31950
"	VSTAT	1@CS6321|~~~bedürfen, nötig haben;;;CD 538b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6321|~~~need;;;CD 538b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a	1@CS6321|~~~avoir besoin de;;;CD 538b; CED 232; KoptHWb 297; DELC 252a; ChLCS 74a		AcE M	"
ⲁϩⲉ ⲛ~S^^CF13274
ⲁϩⲉ ⲛⲁ~S^^CF31950
"	ⲁϩⲉ ⲛ|||ⲁϩⲉ ⲛⲁ			C5649	CF13273
5663	2172	"Subst. m.
ⲱϩⲣⲉ~L^^CF13276
"	N	1@CS6322|~~~unbekannte Bedeutung;;;CDC 82a; KoptHWb 298	1@CS6322|~~~unknown meaning;;;CDC 82a; KoptHWb 298	1@CS6322|~~~signification inconnue;;;CDC 82a; KoptHWb 298		XcQE	"
ⲱϩⲣⲉ~L^^CF13276
"	ⲱϩⲣⲉ			C5650	CF13275
5664	2173	"Vb.
ⲱϩⲥ~S^^CF13278
"	V	1@CS6323|~~~ernten, mähen;;;CD 538b-539a; CDC 82ab; CED 232; KoptHWb 298; DELC 252a; ChLCS 74a	1@CS6323|~~~reap, mow;;;CD 538b-539a; CDC 82ab; CED 232; KoptHWb 298; DELC 252a; ChLCS 74a	1@CS6323|~~~moissonner, faucher;;;CD 538b-539a; CDC 82ab; CED 232; KoptHWb 298; DELC 252a; ChLCS 74a		XcR	"
ⲱϩⲥ~S^^CF13278
"	ⲱϩⲥ			C5651	CF13277
5665	2173	"Subst. m.
ⲱϩⲥ~S^^CF13280
"	N	1@CS6324|~~~Ernte, Mahd;;;CD 539a; ChLCS 74a	1@CS6324|~~~reaping, harvest;;;CD 539a; ChLCS 74a	1@CS6324|~~~moisson, récolte;;;CD 539a; ChLCS 74a		XcR	"
ⲱϩⲥ~S^^CF13280
"	ⲱϩⲥ			C5652	CF13279
5666	2173	"Subst. m.
ⲣⲁⲱϩⲥ~S^^CF13282
"	N	1@CS6325|~~~Ernten;;;CD 539a; ChLCS 74a	1@CS6325|~~~act of reaping;;;CD 539a; ChLCS 74a	1@CS6325|~~~acte de moissonner;;;CD 539a; ChLCS 74a	cf. #ⲣⲁ# state, condition 	QAXcR	"
ⲣⲁⲱϩⲥ~S^^CF13282
"	ⲣⲁⲱϩⲥ			C5653	CF13281
5667	2173	"Subst. m.
ⲣⲉϥⲱϧⲥ~B^^CF13284
"	N	1@CS6326|~~~Mäher, Schnitter;;;CD 539a	1@CS6326|~~~reaper;;;CD 539a	1@CS6326|~~~moissonneur(-euse);;;CD 539a		QEZXbR	"
ⲣⲉϥⲱϧⲥ~B^^CF13284
"	ⲣⲉϥⲱϧⲥ			C5654	CF13283
5668	2173	"Subst. m.
ⲟϩⲥ~S^^CF13286
"	N	1@CS6327|~~~Sichel;;;CD 539a; CED 232; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6327|~~~sickle;;;CD 539a; CED 232; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6327|~~~faucille;;;CD 539a; CED 232; KoptHWb 298; DELC 252b; ChLCS 74a		OcR	"
ⲟϩⲥ~S^^CF13286
"	ⲟϩⲥ			C5655	CF13285
5669	2173	"Vb. Kompositverb
ϫⲓⲟϩⲥ~S^^CF13288
"	V	1@CS6328|~~~die Sichel schwingen, sicheln;;;CD 539a	1@CS6328|~~~swing the sickle;;;CD 539a	1@CS6328|~~~manier la faucille;;;CD 539a	cf. #ϫⲓ# nehmen, erhalten 	dIOcR	"
ϫⲓⲟϩⲥ~S^^CF13288
"	ϫⲓⲟϩⲥ			C5656	CF13287
5670	2173	"Subst.
ϫⲁⲓⲟϩⲥ~S^^CF13290
"	N	1@CS6329|~~~Sichelträger, Schnitter;;;CD 539a; KoptHWb 298; ChLCS 74a	1@CS6329|~~~sickle-bearer, reaper;;;CD 539a; KoptHWb 298; ChLCS 74a	1@CS6329|~~~porteur de faucille, moissonneur;;;CD 539a; KoptHWb 298; ChLCS 74a	cf. #ϫⲓ# receive, take  	dAIOcR	"
ϫⲁⲓⲟϩⲥ~S^^CF13290
"	ϫⲁⲓⲟϩⲥ			C5657	CF13289
5671	2173	"Subst. m.
ⲟⲥϩϥ~S^^CF13292
"	N	1@CS6330|~~~Sichel, Messer;;;CD 539a; KoptHWb 298; ChLCS 74a	1@CS6330|~~~sickle, knife;;;CD 539a; KoptHWb 298; ChLCS 74a	1@CS6330|~~~faucille, couteau;;;CD 539a; KoptHWb 298; ChLCS 74a		ORcZ	"
ⲟⲥϩϥ~S^^CF13292
"	ⲟⲥϩϥ			C5658	CF13291
5672	2174	"Subst. m.
ⲱϫ~S^^CF13294
"	N	1@CS6331|~~~Dieb;;;CD 539a; CDC 82b; CED 232-233; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6331|~~~thief;;;CD 539a; CDC 82b; CED 232-233; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6331|~~~voleur;;;CD 539a; CDC 82b; CED 232-233; KoptHWb 298; DELC 252b; ChLCS 74a		Xd	"
ⲱϫ~S^^CF13294
"	ⲱϫ			C5659	CF13293
5673	2174	"Subst. f.
ⲙⲛⲧⲱϫ~S^^CF13296
"	N	1@CS6332|~~~Faulheit (vgl. ⲱϫⲛ?);;;CD 539a; KoptHWb 298	1@CS6332|~~~idleness (cf. ⲱϫⲛ?);;;CD 539a; KoptHWb 298	1@CS6332|~~~paresse (cf. ⲱϫⲛ ?);;;CD 539a; KoptHWb 298	cf. #ⲙⲛⲧ# Präfix 	LMSXd	"
ⲙⲛⲧⲱϫ~S^^CF13296
"	ⲙⲛⲧⲱϫ			C5660	CF13295
5674	2175	"Vb.
ⲱϫⲛ~S^^CF13298
"	V	1@CS6333|~~~aufhören, vergehen;;;CD 539ab; CED 233; KoptHWb 298; ChLCS 74a |||2@CS6334|~~~beenden, vernichten, zerstören;;;CD 539b; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6333|~~~cease, perish;;;CD 539ab; CED 233; KoptHWb 298; ChLCS 74a |||2@CS6334|~~~make cease, destroy;;;CD 539b; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6333|~~~cesser, périr;;;CD 539ab; CED 233; KoptHWb 298; ChLCS 74a |||2@CS6334|~~~faire cesser, détruire;;;CD 539b; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a		XdM	"
ⲱϫⲛ~S^^CF13298
"	ⲱϫⲛ			C5661	CF13297
5675	2175	"Subst. m.
ⲱϫⲛ~S^^CF13300
"	N	1@CS6335|~~~Beendigung, Zerstörung;;;CD 539b-540a; ChLCS 74a	1@CS6335|~~~ceasing, destruction;;;CD 539b-540a; ChLCS 74a	1@CS6335|~~~arrêt, destruction;;;CD 539b-540a; ChLCS 74a		XdM	"
ⲱϫⲛ~S^^CF13300
"	ⲱϫⲛ			C5662	CF13299
5676	2175	"Adj.
ⲁⲧⲱϫⲛ~S^^CF13302
"	N	1@CS6336|~~~unaufhörlich, ununterbrochen;;;CD 540a; ChLCS 74a	1@CS6336|~~~unceasing, uninterrupted;;;CD 540a; ChLCS 74a	1@CS6336|~~~sans arrêt;;;CD 540a; ChLCS 74a	cf. #ⲁⲧ# Präfix 	ASXdM	"
ⲁⲧⲱϫⲛ~S^^CF13302
"	ⲁⲧⲱϫⲛ			C5663	CF13301
5677	2175	"Vb. Kompositverb
ⲣⲱϫⲛ~F^^CF13304
"	V	1@CS6337|~~~faul sein;;;CD 540a; KoptHWb 298	1@CS6337|~~~be slothful;;;CD 540a; KoptHWb 298	1@CS6337|~~~être paresseux;;;CD 540a; KoptHWb 298	cf. #ⲉⲓⲣⲉ# machen, tun 	QXdM	"
ⲣⲱϫⲛ~F^^CF13304
"	ⲣⲱϫⲛ			C5664	CF13303
5678	2175	"Subst. m.
ⲣⲉϥⲱϫⲛ~S^^CF13306
"	N	1@CS6338|~~~jemand, etwas der/das aufhören lässt, beendet;;;CD 540a	1@CS6338|~~~who, what makes to cease;;;CD 540a	1@CS6338|~~~qui fait cesser;;;CD 540a		QEZXdM	"
ⲣⲉϥⲱϫⲛ~S^^CF13306
"	ⲣⲉϥⲱϫⲛ			C5665	CF13305
5679	2176	"Vb.
ⲱϭⲃ~S^^CF13308
"	V	1@CS6339|~~~frieren, kalt sein/werden;;;CD 540a; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a |||2@CS6340|~~~(ab)kühlen;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6339|~~~be, become cold/frozen;;;CD 540a; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a |||2@CS6340|~~~make cold;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6339|~~~être/devenir froid/gelé;;;CD 540a; CDC 82b; CED 233; KoptHWb 298; DELC 252b; ChLCS 74a |||2@CS6340|~~~refroidir, rafraîchir;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a		XeB	"
ⲱϭⲃ~S^^CF13308
"	ⲱϭⲃ			C5666	CF13307
5680	2176	"Subst. m.
ⲱϭⲃ~S^^CF13310
"	N	1@CS6341|~~~Kälte, Frost;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6341|~~~cold, frost;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6341|~~~froid, gel;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a		XeB	"
ⲱϭⲃ~S^^CF13310
"	ⲱϭⲃ			C5667	CF13309
5681	2176	"Subst. f.
ⲟϭⲃⲥ~S^^CF13312
"	N	1@CS6342|~~~Kälte;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6342|~~~cold;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	1@CS6342|~~~froid;;;CD 540a; KoptHWb 298; DELC 252b; ChLCS 74a	cf. #ⲁϭⲃⲉⲥ# Feuchtigkeit 	OeBR	"
ⲟϭⲃⲥ~S^^CF13312
"	ⲟϭⲃⲥ			C5668	CF13311
5682	2177	"Vb.
ⲱϭⲣ~S^^CF31952
|||Vb.
ⲱϭⲉⲣ~S^^CF31951
"	V	1@CS6343|~~~hart werden, steif werden, gefrieren;;;CD 540ab; CED 233; KoptHWb 299; DELC 252b; ChLCS 74a	1@CS6343|~~~become hard, become stiff, freeze;;;CD 540ab; CED 233; KoptHWb 299; DELC 252b; ChLCS 74a	1@CS6343|~~~devenir dur, devenir raide, geler;;;CD 540ab; CED 233; KoptHWb 299; DELC 252b; ChLCS 74a		XeQ	"
ⲱϭⲣ~S^^CF31952
ⲱϭⲉⲣ~S^^CF31951
"	ⲱϭⲣ|||ⲱϭⲉⲣ			C5670	CF13315
5683	2178	"Vb.
ⲱϭⲧ~S^^CF13318
"	V	1@CS6344|~~~ersticken, erdrosseln;;;CD 540b; CDC 82b; KoptHWb 299; ChLCS 74b	1@CS6344|~~~choke, throttle;;;CD 540b; CDC 82b; KoptHWb 299; ChLCS 74b	1@CS6344|~~~étouffer, étrangler;;;CD 540b; CDC 82b; KoptHWb 299; ChLCS 74b		XeS	"
ⲱϭⲧ~S^^CF13318
"	ⲱϭⲧ			C5671	CF13317
5684	2178	"Subst. m.
ⲱϫϩ~B^^CF13320
"	N	1@CS6345|~~~strangulierte, erstickte Sache;;;CD 540b; ChLCS 74b	1@CS6345|~~~thing strangled;;;CD 540b; ChLCS 74b	1@CS6345|~~~chose étouffée;;;CD 540b; ChLCS 74b		Xdc	"
ⲱϫϩ~B^^CF13320
"	ⲱϫϩ			C5672	CF13319
5685	2179	"Vb.
ϣ-~S^^CF13322
"	V	1@CS6346|~~~wissen, können, in der Lage sein;;;CD 541ab; CED 233; KoptHWb 299, 556; DELC 253a; ChLCS 74b	1@CS6346|~~~know, be able, permitted;;;CD 541ab; CED 233; KoptHWb 299, 556; DELC 253a; ChLCS 74b	1@CS6346|~~~savoir, pouvoir;;;CD 541ab; CED 233; KoptHWb 299, 556; DELC 253a; ChLCS 74b		Y	"
ϣ~S^^CF13322
"	ϣ			C5673	CF13321
5686	2179	"Vb.
ⲛⲉϣ-~S^^CF13324
"	V	1@CS6347|~~~nicht können;;;CD 541b; KoptHWb 299; ChLCS 74b	1@CS6347|~~~not to be able to;;;CD 541b; KoptHWb 299; ChLCS 74b	1@CS6347|~~~ne pas pouvoir;;;CD 541b; KoptHWb 299; ChLCS 74b		MEY	"
ⲛⲉϣ~S^^CF13324
"	ⲛⲉϣ			C5674	CF13323
5687	2180	"Präp.
ϣⲁ-~S^^CF13326
"	PREP	1@CS6348|~~~zu, in Richtung auf (von Personen);;;CD 541b; CED 233; KoptHWb 299; DELC 253ab; ChLCS 74b |||2@CS6349|~~~zu, in Richtung auf (Orte, Dinge);;;CD 542a |||3@CS6350|~~~zu, bis (Zeit);;;CD 542a |||4@CS6351|~~~bis zu, bis auf (in Rechnung);;;CD 542b |||5@CS6352|~~~außer, bis auf;;;CD 542b	1@CS6348|~~~to, toward (of persons);;;CD 541b; CED 233; KoptHWb 299; DELC 253ab; ChLCS 74b |||2@CS6349|~~~to, at (of places and things);;;CD 542a |||3@CS6350|~~~till, at, by, for (of time);;;CD 542a |||4@CS6351|~~~up to, to lenght of (in reckonings);;;CD 542b |||5@CS6352|~~~except (rare);;;CD 542b	1@CS6348|~~~à, vers (de personnages);;;CD 541b; CED 233; KoptHWb 299; DELC 253ab; ChLCS 74b |||2@CS6349|~~~à, vers (de choses et lieux);;;CD 542a |||3@CS6350|~~~à, jusqu'à (de temps);;;CD 542a |||4@CS6351|~~~à, jusqu'à (calculs);;;CD 542b |||5@CS6352|~~~à l'exception de;;;CD 542b		YA	"
ϣⲁ~S^^CF13326
"	ϣⲁ			C5675	CF13325
5688	2181	"Vb.
ϣⲁ~S^^CF13328
"	V	1@CS6353|~~~anfangen, beginnen;;;CD 542b; CED 234; KoptHWb 299; ChLCS 74b	1@CS6353|~~~begin;;;CD 542b; CED 234; KoptHWb 299; ChLCS 74b	1@CS6353|~~~commencer;;;CD 542b; CED 234; KoptHWb 299; ChLCS 74b		YA	"
ϣⲁ~S^^CF13328
"	ϣⲁ			C5676	CF13327
5689	2181	"Subst. m.
ϣⲁⲙⲓⲥⲉ~S^^CF13330
"	N	1@CS6354|~~~Erstgeborenen;;;CD 542b; DELC 253a; KoptHWb 299; ChLCS 74b	1@CS6354|~~~first born;;;CD 542b; DELC 253a; KoptHWb 299; ChLCS 74b	1@CS6354|~~~premier-né;;;CD 542b; DELC 253a; KoptHWb 299; ChLCS 74b	cf. #ⲙⲓⲥⲉ# bear, bring forth 	YALIRE	"
ϣⲁⲙⲓⲥⲉ~S^^CF13330
"	ϣⲁⲙⲓⲥⲉ			C5677	CF13329
5690	2181	"Subst. m.
ϣⲁⲥⲱⲛⲧ~S^^CF13332
"	N	1@CS6355|~~~Schöpfungsbeginn, Weltanfang;;;CD 542b; KoptHWb 299; DELC 253a; ChLCS 74b	1@CS6355|~~~first creation;;;CD 542b; KoptHWb 299; DELC 253a; ChLCS 74b	1@CS6355|~~~commencement du monde, début de la création;;;CD 542b; KoptHWb 299; DELC 253a; ChLCS 74b	cf. #ⲥⲱⲛⲧ# found, create 	YARXMS	"
ϣⲁⲥⲱⲛⲧ~S^^CF13332
"	ϣⲁⲥⲱⲛⲧ			C5678	CF13331
5691	2182	"Vb.
ϣⲁ~S^^CF13334
"	V	1@CS6356|~~~aufgehen (von Gestirnen), erscheinen;;;CD 542b; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6356|~~~rise (of sun);;;CD 542b; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6356|~~~apparaître, se lever (astre);;;CD 542b; KoptHWb 300; DELC 253b; ChLCS 74b		YA	"
ϣⲁ~S^^CF13334
"	ϣⲁ			C5679	CF13333
5692	2182	"Subst. m.
ϣⲁ~S^^CF13336
"	N	1@CS6357|~~~Aufgang;;;CD 543a; DELC 253b; ChLCS 74b	1@CS6357|~~~rising;;;CD 543a; DELC 253b; ChLCS 74b	1@CS6357|~~~levée;;;CD 543a; DELC 253b; ChLCS 74b		YA	"
ϣⲁ~S^^CF13336
"	ϣⲁ			C5680	CF13335
5693	2182	"Subst. f.
ϭⲓⲛϣⲁ~S^^CF13338
"	N	1@CS6358|~~~Aufgang;;;CD 543a; ChLCS 74b	1@CS6358|~~~rising;;;CD 543a; ChLCS 74b	1@CS6358|~~~levée;;;CD 543a; ChLCS 74b		eIMYA	"
ϭⲓⲛϣⲁ~S^^CF13338
"	ϭⲓⲛϣⲁ			C5681	CF13337
5694	2182	"Subst. m.
ⲙⲁ ⲛϣⲁ~S^^CF13340
"	N	1@CS6359|~~~Ort des Sonnenaufgangs, Osten;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6359|~~~place of rising, east;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6359|~~~lieu du lever du soleil, est;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b		LA MYA	"
ⲙⲁ ⲛϣⲁ~S^^CF13340
"	ⲙⲁ ⲛϣⲁ			C5682	CF13339
5695	2182	"Subst. m.
ⲣⲁ ⲛϣⲁ~S^^CF13342
|||Subst. m.
ⲣⲁϣⲁ~S^^CF31953
"	N	1@CS6360|~~~Osten, Ostseite;;;CD 543a; KoptHWb 300; ChLCS 74b	1@CS6360|~~~eastern side;;;CD 543a; KoptHWb 300; ChLCS 74b	1@CS6360|~~~est, orient;;;CD 543a; KoptHWb 300; ChLCS 74b	cf. #ⲣⲁ# Lage, Stelle 	QA MYA	"
ⲣⲁ ⲛϣⲁ~S^^CF13342
ⲣⲁϣⲁ~S^^CF31953
"	ⲣⲁ ⲛϣⲁ|||ⲣⲁϣⲁ			C5683	CF13341
5696	2182	"Subst. m.
ϣⲁ~S^^CF13344
"	N	1@CS6361|~~~Fest, Feier, Zeremonie;;;CD 543a; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b |||2@CS6362|~~~Gottesdienst, Abendmahl;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6361|~~~festival;;;CD 543a; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b |||2@CS6362|~~~divine communion, service;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6361|~~~fête, cérémonie;;;CD 543a; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b |||2@CS6362|~~~communion, service divin;;;CD 543a; KoptHWb 300; DELC 253b; ChLCS 74b		YA	"
ϣⲁ~S^^CF13344
"	ϣⲁ			C5684	CF13343
5697	2182	"Subst. m.
ϣⲁ ⲱ~S^^CF13346
"	N	1@CS6363|~~~großes Fest;;;CD 543b; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6363|~~~great festival;;;CD 543b; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b	1@CS6363|~~~grande fête;;;CD 543b; CED 234; KoptHWb 300; DELC 253b; ChLCS 74b	cf. #ⲱ# groß 	YA X	"
ϣⲁ ⲱ~S^^CF13346
"	ϣⲁ ⲱ			C5685	CF13345
